type,weight,source,target,key,source_id,source_country,target_id,target_country
ownership,0.91700685,Spanish Shrimp  Carriers,International-Convention,0,Spanish Shrimp  Carriers,Nalakond,International-Convention,Unknown
membership,0.85606986,Spanish Shrimp  Carriers,551,0,Spanish Shrimp  Carriers,Nalakond,551,Unknown
membership,0.92410904,Spanish Shrimp  Carriers,Dana Goodwin,0,Spanish Shrimp  Carriers,Nalakond,Dana Goodwin,Marebak
membership,0.8302771,Spanish Shrimp  Carriers,Misty Thomas,0,Spanish Shrimp  Carriers,Nalakond,Misty Thomas,Country_271835
membership,0.8621031,Spanish Shrimp  Carriers,Turkish Sword Buoy Incorporated Forwading,0,Spanish Shrimp  Carriers,Nalakond,Turkish Sword Buoy Incorporated Forwading,Oceanus
partnership,0.8461635,Spanish Shrimp  Carriers,314,0,Spanish Shrimp  Carriers,Nalakond,314,Unknown
partnership,0.8549085,Spanish Shrimp  Carriers,56,0,Spanish Shrimp  Carriers,Nalakond,56,Unknown
family_relationship,0.8872652,Spanish Shrimp  Carriers,FinestSea Ltd. Corporation Enterprises,0,Spanish Shrimp  Carriers,Nalakond,FinestSea Ltd. Corporation Enterprises,Unknown
membership,0.89786583,Spanish Shrimp  Carriers,653,0,Spanish Shrimp  Carriers,Nalakond,653,Unknown
membership,0.8220973,Spanish Shrimp  Carriers,Icelandic Shrimp Corporation Transport,0,Spanish Shrimp  Carriers,Nalakond,Icelandic Shrimp Corporation Transport,Unknown
membership,0.8432206,Spanish Shrimp  Carriers,1094345,0,Spanish Shrimp  Carriers,Nalakond,1094345,Unknown
membership,0.8699905,Spanish Shrimp  Carriers,7691,0,Spanish Shrimp  Carriers,Nalakond,7691,Unknown
membership,0.86455804,Spanish Shrimp  Carriers,341,0,Spanish Shrimp  Carriers,Nalakond,341,Unknown
partnership,0.8711762,Spanish Shrimp  Carriers,Playa de la Felicidad Oyj Cargo,0,Spanish Shrimp  Carriers,Nalakond,Playa de la Felicidad Oyj Cargo,Unknown
membership,0.88794583,Spanish Shrimp  Carriers,77b46bc7-7e31-41a0-973c-e633011d21b0,0,Spanish Shrimp  Carriers,Nalakond,77b46bc7-7e31-41a0-973c-e633011d21b0,Unknown
membership,0.89960074,Spanish Shrimp  Carriers,âencounteredâ,0,Spanish Shrimp  Carriers,Nalakond,âencounteredâ,Unknown
family_relationship,0.89385,Spanish Shrimp  Carriers,f7a4114d-d1ca-44df-a7e0-c72e440671ba,0,Spanish Shrimp  Carriers,Nalakond,f7a4114d-d1ca-44df-a7e0-c72e440671ba,Unknown
membership,0.8977303,Spanish Shrimp  Carriers,39,0,Spanish Shrimp  Carriers,Nalakond,39,Unknown
partnership,0.85345495,Spanish Shrimp  Carriers,3433,0,Spanish Shrimp  Carriers,Nalakond,3433,Unknown
family_relationship,0.954674,Spanish Shrimp  Carriers,Kara Sullivan,0,Spanish Shrimp  Carriers,Nalakond,Kara Sullivan,Country_271835
partnership,0.9264291,Spanish Shrimp  Carriers,52093e45-b873-4300-9612-8dfc291b1339,0,Spanish Shrimp  Carriers,Nalakond,52093e45-b873-4300-9612-8dfc291b1339,Unknown
partnership,0.9294543,Spanish Shrimp  Carriers,200640636,0,Spanish Shrimp  Carriers,Nalakond,200640636,Unknown
partnership,0.90164447,Spanish Shrimp  Carriers,300668979,0,Spanish Shrimp  Carriers,Nalakond,300668979,Unknown
partnership,0.9337086,Spanish Shrimp  Carriers,Stacey Ortega,0,Spanish Shrimp  Carriers,Nalakond,Stacey Ortega,Country_271835
membership,0.85655963,Spanish Shrimp  Carriers,allAfrica,0,Spanish Shrimp  Carriers,Nalakond,allAfrica,Unknown
membership,0.9649751,Spanish Shrimp  Carriers,l y S.A. de C.V. International,0,Spanish Shrimp  Carriers,Nalakond,l y S.A. de C.V. International,Unknown
family_relationship,0.8497422,Spanish Shrimp  Carriers,341411,0,Spanish Shrimp  Carriers,Nalakond,341411,Unknown
membership,0.8640143,Spanish Shrimp  Carriers,Playa del Cielo Kga,0,Spanish Shrimp  Carriers,Nalakond,Playa del Cielo Kga,Rio Isla
ownership,0.8408453,Spanish Shrimp  Carriers,160,0,Spanish Shrimp  Carriers,Nalakond,160,Unknown
ownership,0.80696726,Spanish Shrimp  Carriers,903311212,0,Spanish Shrimp  Carriers,Nalakond,903311212,Unknown
membership,0.88245773,Spanish Shrimp  Carriers,SeaSpray Wave SRL Solutions,0,Spanish Shrimp  Carriers,Nalakond,SeaSpray Wave SRL Solutions,Unknown
membership,0.8822255,Spanish Shrimp  Carriers,png xi  Line,0,Spanish Shrimp  Carriers,Nalakond,png xi  Line,Country_628643
membership,0.91648334,Spanish Shrimp  Carriers,Mar del Oeste Pic,0,Spanish Shrimp  Carriers,Nalakond,Mar del Oeste Pic,Vesperlandia
ownership,0.8070168,Spanish Shrimp  Carriers,Ocean Fisheries Llc,0,Spanish Shrimp  Carriers,Nalakond,Ocean Fisheries Llc,Unknown
family_relationship,0.80074245,Spanish Shrimp  Carriers,Ocean Fisheries Llc,1,Spanish Shrimp  Carriers,Nalakond,Ocean Fisheries Llc,Unknown
ownership,0.91701066,12744,Spanish Shrimp  Carriers,0,12744,Unknown,Spanish Shrimp  Carriers,Nalakond
partnership,0.9258137,12744,255â273,0,12744,Unknown,255â273,Unknown
membership,0.90370446,12744,858,0,12744,Unknown,858,Unknown
partnership,0.8574063,185040354,4,0,185040354,Unknown,4,Unknown
partnership,0.9082395,185040354,77b46bc7-7e31-41a0-973c-e633011d21b0,0,185040354,Unknown,77b46bc7-7e31-41a0-973c-e633011d21b0,Unknown
partnership,0.9027907,185040354,7,0,185040354,Unknown,7,Unknown
ownership,0.90231067,185040354,35,0,185040354,Unknown,35,Unknown
partnership,0.9120527,185040354,Faroe Islands Shrimp Shark,0,185040354,Unknown,Faroe Islands Shrimp Shark,Rio Isla
partnership,0.9322683,185040354,6406040,0,185040354,Unknown,6406040,Unknown
family_relationship,0.9499722,185040354,290834957,0,185040354,Unknown,290834957,Unknown
partnership,0.8384497,185040354,Jamie Knox,0,185040354,Unknown,Jamie Knox,Country_271835
ownership,0.84134257,185040354,3506021,0,185040354,Unknown,3506021,Unknown
ownership,0.80856466,185040354,664738735,0,185040354,Unknown,664738735,Unknown
ownership,0.9200609,185040354,2262,0,185040354,Unknown,2262,Unknown
ownership,0.896637,185040354,5848,0,185040354,Unknown,5848,Unknown
ownership,0.82721174,185040354,505943,0,185040354,Unknown,505943,Unknown
partnership,0.8559051,185040354,Jerry Welch,0,185040354,Unknown,Jerry Welch,Country_271835
partnership,0.85033315,185040354,23774,0,185040354,Unknown,23774,Unknown
partnership,0.81937426,185040354,854,0,185040354,Unknown,854,Unknown
membership,0.9579221,185040354,903311212,0,185040354,Unknown,903311212,Unknown
membership,0.9049128,185040354,Mar del Oeste Pic,0,185040354,Unknown,Mar del Oeste Pic,Vesperlandia
membership,0.89682174,Faroe Islands Shrimp Shark,185040354,0,Faroe Islands Shrimp Shark,Rio Isla,185040354,Unknown
family_relationship,0.8004607,Faroe Islands Shrimp Shark,185040354,1,Faroe Islands Shrimp Shark,Rio Isla,185040354,Unknown
membership,0.9179369,Faroe Islands Shrimp Shark,650512,0,Faroe Islands Shrimp Shark,Rio Isla,650512,Unknown
partnership,0.915767,Faroe Islands Shrimp Shark,6406040,0,Faroe Islands Shrimp Shark,Rio Isla,6406040,Unknown
membership,0.9320071,Faroe Islands Shrimp Shark,290834957,0,Faroe Islands Shrimp Shark,Rio Isla,290834957,Unknown
family_relationship,0.80087644,Faroe Islands Shrimp Shark,Ancla Azul Company Solutions,0,Faroe Islands Shrimp Shark,Rio Isla,Ancla Azul Company Solutions,Unknown
family_relationship,0.80773896,Faroe Islands Shrimp Shark,245,0,Faroe Islands Shrimp Shark,Rio Isla,245,Unknown
family_relationship,0.9212231,Faroe Islands Shrimp Shark,551,0,Faroe Islands Shrimp Shark,Rio Isla,551,Unknown
family_relationship,0.84672105,Faroe Islands Shrimp Shark,Tamil Nadu S.p.A.,0,Faroe Islands Shrimp Shark,Rio Isla,Tamil Nadu S.p.A.,Unknown
family_relationship,0.88316095,Faroe Islands Shrimp Shark,02cd44a1-7945-40d9-b38f-56f70976582c,0,Faroe Islands Shrimp Shark,Rio Isla,02cd44a1-7945-40d9-b38f-56f70976582c,Unknown
family_relationship,0.8576304,Faroe Islands Shrimp Shark,7950,0,Faroe Islands Shrimp Shark,Rio Isla,7950,Unknown
membership,0.847137,Faroe Islands Shrimp Shark,44,0,Faroe Islands Shrimp Shark,Rio Isla,44,Unknown
partnership,0.90117604,Faroe Islands Shrimp Shark,98703,0,Faroe Islands Shrimp Shark,Rio Isla,98703,Unknown
partnership,0.93715215,Faroe Islands Shrimp Shark,34,0,Faroe Islands Shrimp Shark,Rio Isla,34,Unknown
partnership,0.81411695,Faroe Islands Shrimp Shark,Spanish Shrimp  Carriers,0,Faroe Islands Shrimp Shark,Rio Isla,Spanish Shrimp  Carriers,Nalakond
partnership,0.89687985,Faroe Islands Shrimp Shark,Dana Goodwin,0,Faroe Islands Shrimp Shark,Rio Isla,Dana Goodwin,Marebak
partnership,0.8262601,Faroe Islands Shrimp Shark,7691,0,Faroe Islands Shrimp Shark,Rio Isla,7691,Unknown
partnership,0.81719506,Faroe Islands Shrimp Shark,380,0,Faroe Islands Shrimp Shark,Rio Isla,380,Unknown
ownership,0.86927295,Faroe Islands Shrimp Shark,OceanicOrigin Foods Co and Son's,0,Faroe Islands Shrimp Shark,Rio Isla,OceanicOrigin Foods Co and Son's,Country_271835
ownership,0.83493114,Faroe Islands Shrimp Shark,852015,0,Faroe Islands Shrimp Shark,Rio Isla,852015,Unknown
ownership,0.86684185,Faroe Islands Shrimp Shark,71317,0,Faroe Islands Shrimp Shark,Rio Isla,71317,Unknown
membership,0.94861764,Faroe Islands Shrimp Shark,l y S.A. de C.V. International,0,Faroe Islands Shrimp Shark,Rio Isla,l y S.A. de C.V. International,Unknown
partnership,0.81251955,Faroe Islands Shrimp Shark,16,0,Faroe Islands Shrimp Shark,Rio Isla,16,Unknown
partnership,0.81251955,Faroe Islands Shrimp Shark,16,0,Faroe Islands Shrimp Shark,Rio Isla,16,Unknown
partnership,0.88998085,Faroe Islands Shrimp Shark,âThese,0,Faroe Islands Shrimp Shark,Rio Isla,âThese,Unknown
partnership,0.821271,Faroe Islands Shrimp Shark,31,0,Faroe Islands Shrimp Shark,Rio Isla,31,Unknown
partnership,0.83774954,Faroe Islands Shrimp Shark,3506021,0,Faroe Islands Shrimp Shark,Rio Isla,3506021,Unknown
membership,0.92099714,Faroe Islands Shrimp Shark,Fisherman'sFriend Charter Boat S.A. de C.V. Freight ,0,Faroe Islands Shrimp Shark,Rio Isla,Fisherman'sFriend Charter Boat S.A. de C.V. Freight ,Unknown
partnership,0.8437206,Faroe Islands Shrimp Shark,PC,0,Faroe Islands Shrimp Shark,Rio Isla,PC,Unknown
partnership,0.84527004,Faroe Islands Shrimp Shark,39,0,Faroe Islands Shrimp Shark,Rio Isla,39,Unknown
partnership,0.80260277,Faroe Islands Shrimp Shark,7298083,0,Faroe Islands Shrimp Shark,Rio Isla,7298083,Unknown
family_relationship,0.80869645,Faroe Islands Shrimp Shark,FiTI,0,Faroe Islands Shrimp Shark,Rio Isla,FiTI,Unknown
ownership,0.91337633,Faroe Islands Shrimp Shark,48,0,Faroe Islands Shrimp Shark,Rio Isla,48,Unknown
membership,0.82293105,Faroe Islands Shrimp Shark,43685541,0,Faroe Islands Shrimp Shark,Rio Isla,43685541,Unknown
partnership,0.94451296,Faroe Islands Shrimp Shark,Marie Lee,0,Faroe Islands Shrimp Shark,Rio Isla,Marie Lee,Country_271835
membership,0.8082731,Faroe Islands Shrimp Shark,449820,0,Faroe Islands Shrimp Shark,Rio Isla,449820,Unknown
family_relationship,0.8115202,Faroe Islands Shrimp Shark,Victoria,0,Faroe Islands Shrimp Shark,Rio Isla,Victoria,Unknown
family_relationship,0.854292,Faroe Islands Shrimp Shark,73166320,0,Faroe Islands Shrimp Shark,Rio Isla,73166320,Unknown
partnership,0.83002937,Faroe Islands Shrimp Shark,262157542,0,Faroe Islands Shrimp Shark,Rio Isla,262157542,Unknown
family_relationship,0.80275244,Faroe Islands Shrimp Shark,Christopher Cunningham,0,Faroe Islands Shrimp Shark,Rio Isla,Christopher Cunningham,Oceanus
family_relationship,0.80719465,Faroe Islands Shrimp Shark,Christopher Cunningham,1,Faroe Islands Shrimp Shark,Rio Isla,Christopher Cunningham,Oceanus
ownership,0.92168885,Faroe Islands Shrimp Shark,Mr. Joseph Johnson,0,Faroe Islands Shrimp Shark,Rio Isla,Mr. Joseph Johnson,Country_271835
partnership,0.83362126,Faroe Islands Shrimp Shark,720,0,Faroe Islands Shrimp Shark,Rio Isla,720,Unknown
membership,0.91618645,Faroe Islands Shrimp Shark,fdcbe098-dbe6-4e52-8bd7-96cf3ae30101,0,Faroe Islands Shrimp Shark,Rio Isla,fdcbe098-dbe6-4e52-8bd7-96cf3ae30101,Unknown
partnership,0.89321953,Faroe Islands Shrimp Shark,Michael Andrews,0,Faroe Islands Shrimp Shark,Rio Isla,Michael Andrews,Zambalantis
ownership,0.9304359,Faroe Islands Shrimp Shark,Sarah Garcia,0,Faroe Islands Shrimp Shark,Rio Isla,Sarah Garcia,Country_271835
ownership,0.9054944,Faroe Islands Shrimp Shark,Jessica James,0,Faroe Islands Shrimp Shark,Rio Isla,Jessica James,Country_271835
ownership,0.9223005,Faroe Islands Shrimp Shark,26794528-86a5-4b5e-802f-50c3f226c66b,0,Faroe Islands Shrimp Shark,Rio Isla,26794528-86a5-4b5e-802f-50c3f226c66b,Unknown
ownership,0.8002637,Faroe Islands Shrimp Shark,c01c6a10-60c9-4f11-9409-aa04c3963826,0,Faroe Islands Shrimp Shark,Rio Isla,c01c6a10-60c9-4f11-9409-aa04c3963826,Unknown
ownership,0.8422154,Faroe Islands Shrimp Shark,57,0,Faroe Islands Shrimp Shark,Rio Isla,57,Unknown
membership,0.8259138,Faroe Islands Shrimp Shark,9550,0,Faroe Islands Shrimp Shark,Rio Isla,9550,Unknown
family_relationship,0.83669424,Faroe Islands Shrimp Shark,46901627,0,Faroe Islands Shrimp Shark,Rio Isla,46901627,Unknown
ownership,0.8761594,Faroe Islands Shrimp Shark,Faurtil FÃ¡brica Urnas TietÃª,0,Faroe Islands Shrimp Shark,Rio Isla,Faurtil FÃ¡brica Urnas TietÃª,Unknown
ownership,0.8191037,Faroe Islands Shrimp Shark,Turkish Mussels Ltd. Liability Co Marine biology,0,Faroe Islands Shrimp Shark,Rio Isla,Turkish Mussels Ltd. Liability Co Marine biology,Unknown
partnership,0.8249205,Faroe Islands Shrimp Shark,83951569,0,Faroe Islands Shrimp Shark,Rio Isla,83951569,Unknown
membership,0.80356675,Faroe Islands Shrimp Shark,577a9358-a718-4d90-a90e-88f88c58160d,0,Faroe Islands Shrimp Shark,Rio Isla,577a9358-a718-4d90-a90e-88f88c58160d,Unknown
family_relationship,0.82205546,Faroe Islands Shrimp Shark,b120bc86-764c-4e2b-9f36-1587f91a20e3,0,Faroe Islands Shrimp Shark,Rio Isla,b120bc86-764c-4e2b-9f36-1587f91a20e3,Unknown
partnership,0.9050164,Faroe Islands Shrimp Shark,b8567859-bf54-49fd-8332-5775e19c65af,0,Faroe Islands Shrimp Shark,Rio Isla,b8567859-bf54-49fd-8332-5775e19c65af,Unknown
partnership,0.8558467,Faroe Islands Shrimp Shark,979893388,0,Faroe Islands Shrimp Shark,Rio Isla,979893388,Unknown
family_relationship,0.8614878,Faroe Islands Shrimp Shark,341411,0,Faroe Islands Shrimp Shark,Rio Isla,341411,Unknown
partnership,0.8672443,Faroe Islands Shrimp Shark,341411,1,Faroe Islands Shrimp Shark,Rio Isla,341411,Unknown
family_relationship,0.88049114,Faroe Islands Shrimp Shark,Playa del Cielo Kga,0,Faroe Islands Shrimp Shark,Rio Isla,Playa del Cielo Kga,Rio Isla
family_relationship,0.8554233,Faroe Islands Shrimp Shark,Playa del Cielo Kga,1,Faroe Islands Shrimp Shark,Rio Isla,Playa del Cielo Kga,Rio Isla
family_relationship,0.83714163,Faroe Islands Shrimp Shark,png xi  Line,0,Faroe Islands Shrimp Shark,Rio Isla,png xi  Line,Country_628643
family_relationship,0.89177126,Faroe Islands Shrimp Shark,png xi  Line,1,Faroe Islands Shrimp Shark,Rio Isla,png xi  Line,Country_628643
membership,0.8417909,Faroe Islands Shrimp Shark,png xi  Line,2,Faroe Islands Shrimp Shark,Rio Isla,png xi  Line,Country_628643
ownership,0.86580426,Faroe Islands Shrimp Shark,png xi  Line,3,Faroe Islands Shrimp Shark,Rio Isla,png xi  Line,Country_628643
ownership,0.8793665,Faroe Islands Shrimp Shark,SeaSpray Wave SRL Solutions,0,Faroe Islands Shrimp Shark,Rio Isla,SeaSpray Wave SRL Solutions,Unknown
ownership,0.88534224,Faroe Islands Shrimp Shark,SeaSpray Wave SRL Solutions,1,Faroe Islands Shrimp Shark,Rio Isla,SeaSpray Wave SRL Solutions,Unknown
family_relationship,0.8202867,Faroe Islands Shrimp Shark,SeaSpray Wave SRL Solutions,2,Faroe Islands Shrimp Shark,Rio Isla,SeaSpray Wave SRL Solutions,Unknown
membership,0.82755584,Faroe Islands Shrimp Shark,903311212,0,Faroe Islands Shrimp Shark,Rio Isla,903311212,Unknown
membership,0.8733182,341411,Lisa Jimenez,0,341411,Unknown,Lisa Jimenez,Country_271835
membership,0.9089618,341411,526269,0,341411,Unknown,526269,Unknown
partnership,0.95340335,341411,99575926,0,341411,Unknown,99575926,Unknown
family_relationship,0.9426687,341411,290834957,0,341411,Unknown,290834957,Unknown
membership,0.9565551,341411,72371354,0,341411,Unknown,72371354,Unknown
membership,0.8264447,341411,Brian Nelson,0,341411,Unknown,Brian Nelson,Country_271835
partnership,0.9071883,341411,664738735,0,341411,Unknown,664738735,Unknown
ownership,0.9090691,341411,âdevil vesselsâ,0,341411,Unknown,âdevil vesselsâ,Unknown
ownership,0.88596994,341411,1,0,341411,Unknown,1,Unknown
partnership,0.81400937,341411,1,1,341411,Unknown,1,Unknown
membership,0.8828208,341411,8c53a730-3aa1-463f-aef6-999a3cfbfb70,0,341411,Unknown,8c53a730-3aa1-463f-aef6-999a3cfbfb70,Unknown
membership,0.8219815,341411,47679,0,341411,Unknown,47679,Unknown
membership,0.92915547,341411,47679,1,341411,Unknown,47679,Unknown
membership,0.85579586,341411,Mar del Paraso SRL Shipping,0,341411,Unknown,Mar del Paraso SRL Shipping,Unknown
partnership,0.8233436,341411,3506021,0,341411,Unknown,3506021,Unknown
ownership,0.8065772,341411,683962,0,341411,Unknown,683962,Unknown
partnership,0.9103383,341411,Kathleen Gates,0,341411,Unknown,Kathleen Gates,Country_271835
membership,0.8893693,341411,f94bcae5-b023-48f6-a0d5-ff2f01cc00ed,0,341411,Unknown,f94bcae5-b023-48f6-a0d5-ff2f01cc00ed,Unknown
membership,0.90387654,341411,f6cca381-c55e-44cc-b685-6c4139459b96,0,341411,Unknown,f6cca381-c55e-44cc-b685-6c4139459b96,Unknown
ownership,0.8707887,341411,933c4581-7ecc-4377-995c-7a200fee617b,0,341411,Unknown,933c4581-7ecc-4377-995c-7a200fee617b,Unknown
membership,0.9078944,341411,Spanish Shrimp  Carriers,0,341411,Unknown,Spanish Shrimp  Carriers,Nalakond
partnership,0.9073893,341411,James Berry,0,341411,Unknown,James Berry,Country_271835
ownership,0.8066812,341411,Sonia Fisheries Pvt,0,341411,Unknown,Sonia Fisheries Pvt,Unknown
partnership,0.9262474,341411,838200939,0,341411,Unknown,838200939,Unknown
partnership,0.83361137,341411,860600018,0,341411,Unknown,860600018,Unknown
partnership,0.8820587,341411,83951569,0,341411,Unknown,83951569,Unknown
membership,0.8444066,341411,yearbook2036,0,341411,Unknown,yearbook2036,Unknown
partnership,0.92390555,341411,79538,0,341411,Unknown,79538,Unknown
membership,0.8601562,341411,Kevin Norton,0,341411,Unknown,Kevin Norton,Country_271835
ownership,0.9336032,341411,Howard Pierce,0,341411,Unknown,Howard Pierce,Country_271835
membership,0.81375825,341411,Jessica Brown,0,341411,Unknown,Jessica Brown,Country_789037
membership,0.8221274,341411,70,0,341411,Unknown,70,Unknown
membership,0.88210094,341411,DOFâs,0,341411,Unknown,DOFâs,Unknown
partnership,0.92742187,341411,DOFâs,1,341411,Unknown,DOFâs,Unknown
family_relationship,0.8767541,341411,Irish Sea Seaside GmbH & Co. KG Distribution,0,341411,Unknown,Irish Sea Seaside GmbH & Co. KG Distribution,Unknown
family_relationship,0.9013175,341411,Irish Sea Seaside GmbH & Co. KG Distribution,1,341411,Unknown,Irish Sea Seaside GmbH & Co. KG Distribution,Unknown
family_relationship,0.8545139,341411,Faroe Islands Shrimp Shark,0,341411,Unknown,Faroe Islands Shrimp Shark,Rio Isla
family_relationship,0.91822976,341411,Faroe Islands Shrimp Shark,1,341411,Unknown,Faroe Islands Shrimp Shark,Rio Isla
family_relationship,0.8366485,341411,Faroe Islands Shrimp Shark,2,341411,Unknown,Faroe Islands Shrimp Shark,Rio Isla
membership,0.91906863,341411,Faroe Islands Shrimp Shark,3,341411,Unknown,Faroe Islands Shrimp Shark,Rio Isla
family_relationship,0.8083655,341411,235866056,0,341411,Unknown,235866056,Unknown
family_relationship,0.8277229,341411,235866056,1,341411,Unknown,235866056,Unknown
ownership,0.8248288,341411,28379,0,341411,Unknown,28379,Unknown
partnership,0.9121435,341411,Jason Neal,0,341411,Unknown,Jason Neal,Country_271835
family_relationship,0.82984716,341411,b8f8208c-0388-484e-a700-b4c265170827,0,341411,Unknown,b8f8208c-0388-484e-a700-b4c265170827,Unknown
family_relationship,0.8854589,341411,1aa47ffc-05a8-4edd-a8e0-94c10b650bd8,0,341411,Unknown,1aa47ffc-05a8-4edd-a8e0-94c10b650bd8,Unknown
membership,0.87030923,341411,weeks,0,341411,Unknown,weeks,Unknown
membership,0.80907315,341411,40213337,0,341411,Unknown,40213337,Unknown
ownership,0.8905956,341411,cutters,0,341411,Unknown,cutters,Unknown
family_relationship,0.92843395,341411,Timothy Cuevas,0,341411,Unknown,Timothy Cuevas,Country_271835
family_relationship,0.9182399,341411,Joshua Glover,0,341411,Unknown,Joshua Glover,Country_271835
family_relationship,0.93056244,341411,Tara Villegas,0,341411,Unknown,Tara Villegas,Country_271835
family_relationship,0.8811106,341411,75399,0,341411,Unknown,75399,Unknown
family_relationship,0.92926365,341411,75399,1,341411,Unknown,75399,Unknown
partnership,0.9224263,341411,28,0,341411,Unknown,28,Unknown
family_relationship,0.85933393,341411,Christopher Cunningham,0,341411,Unknown,Christopher Cunningham,Oceanus
family_relationship,0.8710709,341411,Christopher Cunningham,1,341411,Unknown,Christopher Cunningham,Oceanus
membership,0.8699977,341411,Christopher Cunningham,2,341411,Unknown,Christopher Cunningham,Oceanus
family_relationship,0.8185814,341411,b8567859-bf54-49fd-8332-5775e19c65af,0,341411,Unknown,b8567859-bf54-49fd-8332-5775e19c65af,Unknown
membership,0.95098346,341411,b8567859-bf54-49fd-8332-5775e19c65af,1,341411,Unknown,b8567859-bf54-49fd-8332-5775e19c65af,Unknown
membership,0.88443977,341411,967900443,0,341411,Unknown,967900443,Unknown
family_relationship,0.8054692,341411,967900443,1,341411,Unknown,967900443,Unknown
membership,0.84088117,341411,months,0,341411,Unknown,months,Unknown
membership,0.88695025,341411,Janice Bell,0,341411,Unknown,Janice Bell,Country_271835
membership,0.9484805,341411,George Morton,0,341411,Unknown,George Morton,Country_271835
family_relationship,0.8229683,341411,98,0,341411,Unknown,98,Unknown
family_relationship,0.8229683,341411,98,0,341411,Unknown,98,Unknown
family_relationship,0.82096106,341411,96,0,341411,Unknown,96,Unknown
family_relationship,0.82096106,341411,96,0,341411,Unknown,96,Unknown
family_relationship,0.8558071,341411,93,0,341411,Unknown,93,Unknown
family_relationship,0.8558071,341411,93,0,341411,Unknown,93,Unknown
family_relationship,0.8466374,341411,Olivia Bailey,0,341411,Unknown,Olivia Bailey,Country_271835
partnership,0.88428277,341411,Debra Davis,0,341411,Unknown,Debra Davis,Country_271835
partnership,0.89817876,341411,cefaf8b3-3aa2-4c59-b4aa-7974c8e1fe32,0,341411,Unknown,cefaf8b3-3aa2-4c59-b4aa-7974c8e1fe32,Unknown
partnership,0.9114424,341411,Estrella de Coral Ltd. Corporation Logistics,0,341411,Unknown,Estrella de Coral Ltd. Corporation Logistics,Unknown
partnership,0.8078936,341411,Laura Jimenez,0,341411,Unknown,Laura Jimenez,Country_271835
family_relationship,0.82944757,341411,2028,0,341411,Unknown,2028,Unknown
membership,0.9409724,341411,f514483d-fb5f-4cb2-bb8d-b616b10336d8,0,341411,Unknown,f514483d-fb5f-4cb2-bb8d-b616b10336d8,Unknown
ownership,0.91772944,341411,âVikingâ,0,341411,Unknown,âVikingâ,Unknown
ownership,0.80674386,341411,26676370,0,341411,Unknown,26676370,Unknown
family_relationship,0.9010364,341411,Saltwater Solitude GmbH & Co. KG,0,341411,Unknown,Saltwater Solitude GmbH & Co. KG,Country_271835
ownership,0.8530793,341411,PRK,0,341411,Unknown,PRK,Unknown
family_relationship,0.85398763,341411,Viento Azul Harbor LLC Investment,0,341411,Unknown,Viento Azul Harbor LLC Investment,Country_271835
family_relationship,0.8874889,341411,Viking fishing,0,341411,Unknown,Viking fishing,Unknown
family_relationship,0.8081889,341411,175,0,341411,Unknown,175,Unknown
family_relationship,0.836042,341411,95,0,341411,Unknown,95,Unknown
