type,country,id,community
person,Vesperanda,Ms. Stephanie Rivera DDS,9
organization,Unknown,665,9
Uncategorized,Unknown,âunregulatedâ,8
person,Riodelsol,Nathaniel Jimenez,10
location,Unknown,3b728c8f-1eaa-4f16-8c63-d3bcffd437bb,11
organization,Unknown,2989,5
organization,Unknown,967,8
location,Unknown,df42b319-be6a-4a2e-b11d-c4da7ecfc01c,0
organization,Unknown,185106,0
organization,Unknown,26,8
organization,Unknown,860600018,14
organization,Unknown,435054320,11
vessel,Unknown,Cutter,11
organization,Unknown,1560,6
Uncategorized,Unknown,Sept,12
person,Nalakond,John Gonzalez,14
organization,Unknown,68703341,6
political_organization,Unknown,57,9
organization,Unknown,9203,8
organization,Unknown,3878194,0
person,Country_271835,Amy Kent,0
Uncategorized,Unknown,Conventionâ,0
vessel,Unknown,water fishing,8
organization,Unknown,760079,8
organization,Unknown,3009706,8
location,Unknown,0f5fd4f9-1683-464e-9459-a4488de5064b,0
organization,Unknown,449308,5
organization,Unknown,200640636,0
person,Country_271835,Debbie Daniel,0
company,Country_628643,png xi  Line,8
organization,Unknown,7361,5
organization,Unknown,5848,0
organization,Unknown,235866056,6
location,Unknown,d5b94ebc-e03a-438e-872b-a15db349a748,8
person,Country_271835,Timothy Cuevas,6
person,Country_271835,Joshua Glover,6
person,Country_271835,Tara Villegas,6
person,Country_271835,Ashley Wiggins,8
organization,Unknown,737205,5
person,Country_271835,Clayton Rodgers,8
person,Country_271835,Randy Collins,8
location,Unknown,41398ea8-d14a-4666-80e8-6a212684d871,10
person,Country_271835,Brandon Berger,8
company,Nalakond,Rajasthan Limited Liability Company,10
organization,Unknown,4783,8
location,Unknown,e2816018-e01c-4eac-8dc5-e84aebc22cff,8
person,Country_271835,Vanessa Avila,8
organization,Unknown,529,8
organization,Unknown,47924922,15
political_organization,Unknown,12845006,15
organization,Unknown,9488645,15
person,Merigrad,Lauren Moore,5
Uncategorized,Unknown,âlocalâ,5
Uncategorized,Unknown,Leominster Provincetownâ,5
location,Unknown,371bf15a-3000-499a-88e4-cc096b028ec7,0
political_organization,Unknown,913428,0
person,Country_271835,Jason Davis,15
person,Country_271835,Kyle Stanton,8
person,Oceanus,Stephanie Hinton,12
organization,Unknown,47562016,0
organization,Unknown,5639000,6
organization,Unknown,672,12
location,Unknown,02cd44a1-7945-40d9-b38f-56f70976582c,9
organization,Unknown,7950,9
organization,Unknown,44,9
organization,Unknown,2125,6
location,Unknown,1076f239-831c-4c53-9134-484c8f2d5c73,6
company,Vesperlandia,Mar del Oeste Pic,8
organization,Unknown,31,9
organization,Unknown,4526320,9
organization,Unknown,8327,11
organization,Unknown,40213337,11
vessel,Unknown,cutters,11
vessel,Unknown,Coast,11
organization,Unknown,7505050,11
event,Unknown,Today,11
organization,Unknown,175,6
organization,Unknown,98332,13
organization,Unknown,78565892,13
location,Unknown,df365f60-c399-42f5-ad38-736145edef5e,13
organization,Unknown,4146760,8
Uncategorized,Unknown,âdevil vesselsâ,6
organization,Unknown,9786,0
person,Country_271835,Stephanie Garner,0
person,Country_271835,Jeremy Norris,8
organization,Unknown,897,13
vessel,Unknown,Ocean Tuna,5
organization,Unknown,262157542,5
organization,Unknown,46194,5
organization,Unknown,9204971,5
organization,Unknown,2230601,5
vessel,Unknown,Explorer,8
organization,Unknown,36295,0
person,Country_271835,Jeremiah Delacruz,0
event,Unknown,âsquids,0
event,Unknown,âclams,0
event,Unknown,Octopus,0
organization,Unknown,60253,0
organization,Unknown,13015105,0
event,Unknown,âSocioeconomic,0
person,Country_271835,Jeffrey Yates,8
location,Unknown,42aea61e-a98f-4528-9f30-51624ecf3957,8
organization,Unknown,829,6
organization,Unknown,995899,6
organization,Unknown,47249,6
organization,Unknown,23399545,6
political_organization,Unknown,621,6
Uncategorized,Unknown,europeansting,6
company,Country_271835,Jammu & Kashmir Ltd Family,6
person,Country_895471,Morgan Bell,9
organization,Unknown,1465792,8
organization,Unknown,366,5
organization,Unknown,19386200,5
organization,Unknown,85946,5
organization,Unknown,172114,5
organization,Unknown,657,8
organization,Unknown,760402,8
person,Country_271835,Tyler Brown,11
company,Country_271835,Cape of Good Hope  Oyj,8
organization,Unknown,874124852,8
location,Unknown,fc4e853f-6e18-4631-bf95-f70d6a30579f,15
location,Unknown,705283b0-cdb7-4f0a-8481-b3fea243a8e5,8
vessel,Unknown,Boat,11
person,Country_271835,Teresa Rivera,11
vessel,Unknown,salmon,8
person,Country_271835,George Ramirez,8
organization,Unknown,7320771,0
organization,Unknown,94760735,0
Uncategorized,Unknown,Aleut Community St,15
Uncategorized,Unknown,KanuuxÌ,15
location,Unknown,e8036bce-0679-41d2-aa7b-d444163ae65a,15
Uncategorized,Unknown,âSewardâs Follyâ,8
person,Country_34878,Angela Powers,14
Uncategorized,Unknown,âAlaÄum KanuuxÌ,15
organization,Unknown,42603647,5
organization,Unknown,8544797,5
organization,Unknown,5070599,5
organization,Unknown,8966,5
organization,Unknown,39,5
vessel,Unknown,Plastic,0
location,Unknown,e53552bc-174b-4799-b96b-c23cfa0731cb,14
organization,Unknown,9166,14
organization,Unknown,48,11
location,Unknown,c14a3dc1-59d0-4b92-b9f3-331e51912787,12
organization,Unknown,505943,5
organization,Unknown,79538,14
person,Country_271835,Kevin Norton,14
location,Unknown,cefaf8b3-3aa2-4c59-b4aa-7974c8e1fe32,10
Uncategorized,Unknown,âgreenâ,8
organization,Unknown,36,8
person,Country_271835,Amy Wise,12
political_organization,Unknown,40952,12
location,Unknown,52093e45-b873-4300-9612-8dfc291b1339,0
location,Unknown,8c53a730-3aa1-463f-aef6-999a3cfbfb70,6
organization,Unknown,528,8
person,Country_271835,Hunter Wheeler,12
person,Country_271835,Christopher Miller,12
location,Unknown,ae88562c-5c39-4c15-b128-b4f67f5e5812,13
Uncategorized,Unknown,ipoa-iuu,0
location,Unknown,2ceda972-c633-4a88-bbe8-a4fe48cb5555,0
Uncategorized,Unknown,Torremolinos,0
Uncategorized,Unknown,International-Convention,0
Uncategorized,Unknown,imo,0
vessel,Unknown,Spy,8
person,Country_271835,Jill Boyd,10
person,Country_459036,Kristin Davidson,10
person,Country_271835,Robert Carpenter,14
person,Country_459036,Mario Richardson,10
event,Unknown,âregions,10
organization,Unknown,7529,10
organization,Unknown,591787,10
person,Country_415128,Joseph Johnson,10
person,Country_895471,Peter Oliver,10
Uncategorized,Unknown,âsinkâ,10
person,Country_437825,Jeremy Jackson,10
person,Country_271835,Susan Porter,10
person,Country_271835,Meghan Wolfe,10
person,Country_931736,Zachary Petersen,10
person,Marebak,Stephen Evans,10
person,Country_271835,Charles Tran,10
location,Unknown,23550059-88d4-4a69-b74e-3c7de8bf56de,10
person,Country_984533,Patricia Byrd,10
person,Riodelsol,Ronald Mahoney,10
company,Country_271835,Playa de Coral GmbH Consultants,10
person,Country_271835,Kirk Jackson,10
Uncategorized,Unknown,âdegradedâ,10
person,Country_271835,Jeffrey Curry,10
person,Country_271835,Steven Huynh,10
person,Oceanterra,Evelyn Huang,10
event,Unknown,âpoint,10
person,Country_271835,Bonnie Perez,10
person,Country_483478,Courtney Evans,10
Uncategorized,Unknown,Mexicoâs YucatÃ,10
person,Country_271835,Jerry Welch,10
location,Unknown,1196cfc8-175c-465b-aee9-fbf74c81aa49,10
organization,Unknown,87,10
event,Unknown,NiÃ±o,10
person,Country_271835,Judy Johns,10
person,Country_271835,Matthew Delgado,10
location,Unknown,21e68e53-183c-45a0-9805-68c099d4d9c0,10
Uncategorized,Unknown,âpioneersâ,10
event,Unknown,embaÃºba,10
Uncategorized,Unknown,âzombie,10
person,Country_981995,Kenneth Jones,10
person,Country_271835,Daniel Mason,10
person,Country_271835,Miss Angel Thomas,10
person,Country_271835,Amanda Mitchell,10
person,Country_271835,Scott Brown,10
movement,Unknown,days,12
organization,Unknown,38111,10
person,Country_271835,Thomas Rivas,6
person,Country_271835,Holly Taylor,6
location,Unknown,e678510b-947d-455a-8eb0-44d1009682ec,8
Uncategorized,Unknown,The Pew Charitable Trustsâ,8
vessel,Unknown,Leng 999 Gal,11
location,Unknown,a0deebdf-db0c-4aa8-91b6-0536e017c20f,12
organization,Unknown,25125567,0
person,Country_542476,Thomas Morales,12
person,Country_271835,Mary Lucas,14
person,Country_271835,Morgan Black,15
person,Oceanus,Kristine Vaughn,14
organization,Unknown,1301719,8
organization,Unknown,496391,6
person,Oceanus,Amanda Gibson,10
person,Country_271835,Carlos White,15
organization,Unknown,28379,6
person,Country_271835,Robert Adams,8
person,Country_271835,Brandon Jackson,8
organization,Unknown,691192,15
organization,Unknown,243964,15
company,Country_271835,Turkish Sword Ltd Export,13
person,Country_271835,Melissa Spence,8
location,Unknown,e13aca6a-88b5-4be7-a293-4a57854d7b1d,8
person,Country_789037,Jessica Brown,6
person,Country_271835,Daniel Snyder,12
person,Country_271835,Allison Leonard,8
Uncategorized,Unknown,ââ,12
person,Ivarisia,Bruce Brooks,10
organization,Unknown,111795162,9
organization,Unknown,482048,6
organization,Unknown,70,6
event,Unknown,âHe,14
organization,Unknown,314,0
organization,Unknown,979893388,12
person,Country_271835,Tammy Ryan,8
location,Unknown,e1d7b4ac-ed31-42a4-9375-4afb0f78f276,11
person,Country_271835,Mary Horton,11
vessel,Unknown,cutter James,11
location,Unknown,1da2bc5a-e590-41c9-9982-2ade48dfc426,0
organization,Unknown,842229565,5
person,Country_271835,Dylan Roberts,14
vessel,Unknown,Hang,14
organization,Unknown,41695239,8
organization,Unknown,489,8
Uncategorized,Unknown,GalÃ,11
political_organization,Unknown,950296,11
vessel,Unknown,Oceans,0
person,Country_271835,David Weber,13
location,Unknown,7c54563c-577c-462f-8e30-389b510c776a,8
event,Unknown,Morning,8
person,Country_271835,Jennifer Simmons,8
vessel,Unknown,626,9
location,Unknown,72899187-0989-47fa-9db0-cd1d4c3fc4e3,13
organization,Unknown,833355,8
organization,Unknown,613281364,8
organization,Unknown,92,9
political_organization,Unknown,8597,9
organization,Unknown,801809,8
person,Country_271835,Angela Spencer,11
organization,Unknown,32416483,8
location,Unknown,f2aee915-d483-4823-a030-9aac5e44c1fe,9
organization,Unknown,7328,9
company,Country_271835,OceanicOrigin Foods Co and Son's,9
organization,Unknown,71317,9
organization,Unknown,852015,9
organization,Unknown,65,8
organization,Unknown,58745,8
organization,Unknown,61057213,0
organization,Unknown,653,0
organization,Unknown,678,8
organization,Unknown,6393,0
person,Country_271835,Brian Wolfe,13
organization,Unknown,119411,9
vessel,Unknown,621,6
location,Unknown,34f0cbbf-83c3-4e09-ad7a-b94a778f7c12,8
person,Country_271835,Madison Edwards,12
person,Marebak,Calvin Salas,15
organization,Unknown,685607,14
person,Wysterion,Tristan Johnson,15
person,Country_271835,Andrew Gamble,8
person,Country_271835,George Morton,6
person,Country_271835,Janice Bell,6
organization,Unknown,492238508,0
person,Country_709784,Anita Tate,0
organization,Unknown,4447143,0
location,Unknown,36b70b18-465a-442f-bfbe-cedb85d48acc,8
organization,Unknown,13,8
organization,Unknown,3887,13
vessel,Unknown,reefers,0
Uncategorized,Unknown,âencounteredâ,0
person,Country_271835,Kimberly Lara,14
person,Country_271835,Danielle Camacho,14
person,Country_271835,Mr. Justin Bailey MD,5
person,Country_271835,Jennifer Brown,8
person,Country_271835,John Barnes DDS,12
person,Country_271835,Stephanie Quinn,12
organization,Unknown,9590898,12
person,Arreciviento,Joshua Garrett,12
organization,Unknown,95230042,12
organization,Unknown,21240092,12
organization,Unknown,7234,12
person,Country_271835,Mary Jenkins,5
political_organization,Unknown,75835980,5
organization,Unknown,23774,5
person,Luminsia,Nicole Smith,5
organization,Unknown,9992346,5
organization,Unknown,227,5
person,Country_271835,Jennifer Reilly,12
organization,Unknown,7441,13
Uncategorized,Unknown,Fisheries Animal Industriesâ,13
person,Country_271835,Cynthia Byrd,12
person,Country_271835,Christopher Hernandez,15
organization,Unknown,58666504,12
person,Country_271835,Jennifer Frederick,12
organization,Unknown,70347729,12
organization,Unknown,116070050,8
location,Unknown,b47086b0-e225-436a-83b1-2cf5cda4dbd5,8
organization,Unknown,613465161,8
vessel,Unknown,bottom,6
person,Country_271835,Kristin Jones,11
organization,Unknown,884648,12
organization,Unknown,90,12
organization,Unknown,353149780,12
organization,Unknown,2913,12
location,Unknown,88a1fe65-33d9-487a-a3ac-d4208f41b754,11
person,Country_271835,Jenna Barton,11
person,Country_271835,Jessica Owens,8
person,Country_271835,Daniel Wood,10
location,Unknown,88e9e7e8-3edf-4fd4-959d-8ec4f53e59d6,8
organization,Unknown,8732,6
organization,Unknown,44396,6
location,Unknown,f7a4114d-d1ca-44df-a7e0-c72e440671ba,0
organization,Unknown,6038,12
vessel,Unknown,Chinook,13
location,Unknown,f9f6fc72-83db-4c44-a818-dde6c33985f9,0
organization,Unknown,67909,0
location,Unknown,e09b64a2-397a-4bec-96a1-7d61479fe37a,8
organization,Unknown,1012,5
person,Country_271835,Katelyn Gibson,13
person,Country_271835,Kayla Reynolds,5
organization,Unknown,724,5
organization,Unknown,824,6
person,Country_271835,William Williams,6
person,Country_271835,Vicki Owen,6
person,Country_271835,Alyssa Mccoy,8
person,Country_271835,Scott Wright,14
person,Country_271835,James Hernandez,8
location,Unknown,1f899410-3447-48e7-bcb3-cbff10619e86,8
person,Country_271835,Barbara Mccarty,6
person,Country_271835,Christopher Simon,14
person,Country_271835,Lauren Jackson DDS,15
event,Unknown,ï¬shes,15
event,Unknown,ï¬sh,15
person,Country_990614,Darren Wilson,12
person,Country_271835,Andrew Miller,12
person,Country_990614,Erica Cisneros,6
political_organization,Unknown,440994840,8
person,Country_271835,Krystal Lee,12
organization,Unknown,506986590,5
organization,Unknown,7321,5
organization,Unknown,647724,5
organization,Unknown,1214936,5
person,Country_271835,Philip Black,12
person,Country_271835,Laurie Clark,8
organization,Unknown,7548555,12
vessel,Unknown,ARA Contraalmirante Cordero,12
person,Country_271835,Elijah Gordon,15
organization,Unknown,461553,0
organization,Unknown,538991,10
organization,Unknown,71,10
person,Oceanus,Rebecca Fox,8
event,Unknown,expect year,6
person,Country_271835,Brandy Williams,12
location,Unknown,d6968538-6f18-4a1c-a4e2-59de3c0e25c2,12
person,Country_271835,Robert Vega,12
person,Country_271835,James Sampson,8
person,Country_271835,Debra Hebert,8
organization,Unknown,23636990,10
organization,Unknown,996,10
organization,Unknown,81661977,10
organization,Unknown,24189,6
organization,Unknown,216,5
person,Oceanus,Frederick Hunter,11
location,Unknown,06c161ac-e601-493f-b8df-839382e16a74,8
person,Country_271835,Julie Parks,12
vessel,Unknown,USS Hurricane,5
vessel,Unknown,PC,5
person,Country_271835,Brandi White,8
person,Country_271835,Tara Hanson,0
person,Country_271835,Wesley Vasquez,0
location,Unknown,97836b65-db6a-43bf-9467-cf57d84645ff,8
person,Country_271835,Douglas Gillespie,8
person,Marebak,Anthony Le,14
person,Country_271835,Jo Francis,14
person,Country_271835,Stephanie Thompson,14
person,Country_271835,Michael Baker,8
person,Country_271835,Sabrina Zamora,14
person,Country_271835,Hannah Chandler,14
person,Country_948318,Robert Nguyen,6
person,Country_271835,Dr. Michelle Dominguez,12
person,Oceanus,Patricia Bowen,15
person,Country_271835,Paul Holloway,15
person,Country_271835,Maria Russell,12
political_organization,Unknown,91,15
political_organization,Unknown,20,6
organization,Unknown,74211169,6
person,Country_271835,James Hall,6
organization,Unknown,3553,6
organization,Unknown,72875,0
person,Country_443882,Heidi Kline,11
organization,Unknown,863749817,11
organization,Unknown,475,11
organization,Unknown,567217,11
vessel,Unknown,Oliver,11
person,Country_271835,Amanda Becker,11
person,Country_271835,Jonathan Spence,8
person,Country_271835,Ann Flowers,8
organization,Unknown,60774,8
company,Country_271835,Fin Flair Pic Delivery,8
Uncategorized,Unknown,Sampath,6
organization,Unknown,683962,6
person,Marebak,Anna Smith,14
organization,Unknown,760219951,5
political_organization,Unknown,36744944,12
person,Country_271835,Kathleen Gates,6
location,Unknown,6b58646e-1d3a-4b72-b8a0-9f57c296d73d,8
organization,Unknown,9280,8
location,Unknown,cc6cf3e0-5794-4497-a31d-79b4db1b55a9,8
location,Unknown,b636c0f8-2ddf-42ad-9f9c-73bd48682561,11
Uncategorized,Unknown,âtransshipmentâ,0
person,Marebak,Brooke Garza,0
vessel,Unknown,Feng,0
person,Country_271835,Carrie Elliott,9
organization,Unknown,5235138,8
person,Country_271835,Donna Webb,10
event,Unknown,summer,10
person,Country_271835,Tracy Smith,10
person,Country_271835,Samuel Stokes,15
person,Oceanus,Marcus English,0
person,Country_271835,Meghan Kim,6
person,Country_271835,Hannah Taylor,10
person,Country_271835,Monique Rios,15
event,Unknown,yearsâthat,5
political_organization,Unknown,950574,5
Uncategorized,Unknown,Pacific Island States United Statesâ,5
Uncategorized,Unknown,territory American Samoa,5
location,Unknown,62d4bdbc-8978-4cbf-b9ea-82aaa9188c91,8
company,Country_271835,Coastal Crusaders Kga Worldwide,8
person,Country_271835,Luis Douglas,8
company,Country_271835,Seashell Sanctum SRL Transport,8
organization,Unknown,7892,5
organization,Unknown,8513,8
organization,Unknown,1415,0
organization,Unknown,3433,0
person,Country_271835,Kara Sullivan,0
person,Country_271835,Trevor Brown,13
person,Country_271835,Kimberly Roberts,13
person,Country_271835,Shawna Welch,8
person,Country_271835,Zachary Jordan,13
Uncategorized,Unknown,holesâ,13
organization,Unknown,89526932,11
event,Unknown,âfirst,6
organization,Unknown,26978247,6
Uncategorized,Unknown,nigeria,8
vessel,Unknown,boatâs,15
location,Unknown,c66f5cd5-3891-43ce-a3f8-0147b3d643b1,8
location,Unknown,032522db-8105-4c26-8142-ae9d5806f7c5,8
organization,Unknown,245658,0
organization,Unknown,552027385,0
Uncategorized,Unknown,âconservativeâ,0
person,Country_271835,Robin Fernandez,5
person,Country_271835,Diana Kelley,8
person,Country_271835,Miranda Small,8
person,Country_271835,Stacey Ortega,0
vessel,Unknown,FV,13
person,Country_980042,Gary Crawford PhD,13
vessel,Unknown,FV Snake,13
vessel,Unknown,FV Viking,13
vessel,Unknown,FV Thunder,13
Uncategorized,Unknown,Aquacultureâ,13
location,Unknown,da7677f8-d1f0-4e35-afe9-4240613e866b,8
organization,Unknown,48115,8
person,Mawazam,Rhonda Sullivan,8
person,Country_216139,Adam Gutierrez,8
person,Country_271835,Gregory Carter,8
person,Country_271835,Martin Bryant,8
organization,Unknown,555,6
organization,Unknown,903311212,8
organization,Unknown,683113035,6
Uncategorized,Unknown,th,6
location,Unknown,1710a32e-7a58-4d7f-9c5e-bf897b7419a3,8
person,Country_271835,Daniel Shaffer,8
person,Country_913963,Wendy Crane,11
person,Oceanus,Richard Bowers,12
person,Country_271835,Joshua Hammond,14
person,Country_230197,Samuel Cross,8
Uncategorized,Unknown,DECEUNINCK,8
organization,Unknown,10880329,0
person,Oceanus,Rhonda Price,8
location,Unknown,e941d006-6590-4143-9d0d-12926b0b6f5c,11
person,Country_271835,Tyler Blanchard,11
location,Unknown,e0cdfc51-7473-481d-8900-03f66d6e359e,15
person,Country_271835,Ricardo Gomez,15
organization,Unknown,75471,15
movement,Unknown,14 months,15
event,Unknown,âcatch,0
event,Unknown,âtotal,0
company,Country_675160,Manipur Market AG Consultants,14
Uncategorized,Unknown,âMoby-Dickâ,15
location,Unknown,04eab3c4-ed99-467b-8844-b5279a6b955e,8
person,Country_271835,Amanda Santana,15
person,Country_271835,Dana Macias,15
person,Country_271835,Helen Chase,12
person,Country_271835,Candace Burnett,10
organization,Unknown,34153143,15
Uncategorized,Unknown,âTheoretically,15
person,Uzilandor,Jonathan Torres,15
person,Country_271835,Gary Dunn,15
organization,Unknown,721436,15
person,Country_271835,Brittany Frey,15
person,Country_271835,Brett Williams,15
person,Country_271835,Linda Holden,15
person,Country_271835,Donna Romero,15
person,Country_271835,Amanda Garcia,15
person,Country_271835,Madison Franklin,6
vessel,Unknown,Rapido beam,6
person,Country_271835,Mary Montoya,6
vessel,Unknown,Rapido beam trawler,6
Uncategorized,Unknown,4âÃâ15â,8
Uncategorized,Unknown,â60,8
vessel,Unknown,diesel,8
vessel,Unknown,bottom otter trawler,8
organization,Unknown,1559,5
organization,Unknown,495035052,6
organization,Unknown,25,6
organization,Unknown,96,6
organization,Unknown,60910422,6
organization,Unknown,75399,6
location,Unknown,da91eeb8-11f7-4634-95e7-f9413e9957aa,8
organization,Unknown,720,9
location,Unknown,fdcbe098-dbe6-4e52-8bd7-96cf3ae30101,9
organization,Unknown,779,5
organization,Unknown,762165,15
organization,Unknown,428,5
Uncategorized,Unknown,93,6
person,Country_271835,Olivia Bailey,6
Uncategorized,Unknown,96,6
Uncategorized,Unknown,FlodstrÃ,8
political_organization,Unknown,72212757,9
organization,Unknown,449820,12
organization,Unknown,6406914,12
person,Country_271835,Madeline Collins,8
person,Country_271835,Brittany Brewer,8
political_organization,Unknown,8651344,8
person,Country_271835,Daniel Roberts,8
location,Unknown,85b8a8cf-7f07-4bab-8b44-1d79940aab8d,8
organization,Unknown,933754160,8
person,Country_271835,Tyler Turner,8
Uncategorized,Unknown,allAfrica,0
location,Unknown,933c4581-7ecc-4377-995c-7a200fee617b,6
organization,Unknown,41713,14
organization,Unknown,900338,0
organization,Unknown,665912557,12
person,Country_271835,Danielle Perry,11
person,Country_271835,Laurie Mclaughlin,8
event,Unknown,morningâs,14
person,Country_271835,Anna Thomas MD,14
person,Oceanus,Michele Black,14
person,Oceanus,Matthew White,15
Uncategorized,Unknown,Â£800,14
person,Country_699698,Tonya Key,14
person,Country_271835,Sara Waller,12
organization,Unknown,99233,6
person,Country_271835,Daniel Middleton,0
location,Unknown,813be272-d3de-43c9-90be-ab14231fcf17,14
event,Unknown,âSay,14
person,Country_271835,Stacey Ortiz,14
person,Oceanus,Scott Simpson,14
person,Country_271835,Loretta Harrington,14
organization,Unknown,203,14
organization,Unknown,99661834,5
organization,Unknown,9838,5
organization,Unknown,848165,5
organization,Unknown,612,5
organization,Unknown,379284134,5
organization,Unknown,55394387,15
location,Unknown,950ce1a6-a178-4e3e-9316-91ab7ca88664,8
person,Country_271835,Hannah Brown,15
person,Country_271835,Bobby Walker,15
political_organization,Unknown,221942,14
location,Unknown,0d1c7ce3-7243-47c0-9280-a3262b52dc0f,15
location,Unknown,634ac4e7-12af-494f-95f5-cd853363525f,9
company,Country_271835,Khundu Ltd. Liability Co,13
organization,Unknown,327277616,14
organization,Unknown,637608,14
person,Country_271835,Benjamin Barton,14
organization,Unknown,5337,14
vessel,Unknown,underwater,8
Uncategorized,Unknown,waterâ,8
person,Country_271835,Mrs. Katrina Williams,8
organization,Unknown,13249468,11
vessel,Unknown,Aine,8
Uncategorized,Unknown,intrafish,0
Uncategorized,Unknown,choicesmagazine,12
person,Country_271835,Blake Smith,12
organization,Unknown,42990314,12
Uncategorized,Unknown,âinitiallyâ,6
Uncategorized,Unknown,âpoachedâ,8
location,Unknown,1a2ebb93-1c85-4f40-abb1-cff639788678,6
Uncategorized,Unknown,krxd,8
vessel,Unknown,operated vehicle,8
person,Country_271835,James Berry,6
person,Country_271835,Robert Goodman,10
vessel,Unknown,Snow Crab,8
person,Country_271835,Carol Wade,8
person,Islavaria,Dana Knapp,8
person,Country_271835,Jeanette Kim,12
company,Country_322527,Diao yu bi sai Tidal BV Export,8
person,Oceanus,Patricia Flores,8
person,Country_271835,Lisa Castaneda,12
person,Country_271835,Christina Abbott,12
organization,Unknown,4657860,12
event,Unknown,past yearâs,10
person,Country_271835,Lauren Garner,8
organization,Unknown,806,8
Uncategorized,Unknown,Launch Loversâ,14
vessel,Unknown,Spaceflight,6
organization,Unknown,93,6
location,Unknown,e95a9547-3611-4e86-adbe-9aa55dbff21f,6
company,Country_271835,Madhya Pradesh Market Pic Transportation,14
organization,Unknown,3308429,12
person,Country_271835,Adam Cook,6
person,Country_712875,Wendy Miller,12
person,Country_996415,Danielle Sosa,5
person,Country_271835,James Carr,5
person,Country_271835,Daniel Burton,5
person,Country_271835,Jerry Miller,5
organization,Unknown,15758645,11
political_organization,Unknown,838200939,14
person,Country_271835,Debra Davis,6
person,Country_271835,Jennifer Washington,5
person,Country_271835,Peter Bush,5
person,Country_57382,Justin Fowler,5
organization,Unknown,120,5
organization,Unknown,2422788,5
Uncategorized,Unknown,MCDP,5
location,Unknown,c97073d1-61a4-4a06-a189-8b4642a699e1,5
political_organization,Unknown,66,5
location,Unknown,65872b93-db53-4445-a72e-8f84b3d7edfc,13
vessel,Unknown,Ships,11
organization,Unknown,9697,11
organization,Unknown,369,14
organization,Unknown,6204,8
location,Unknown,96c31987-d50d-4680-9397-2a9d0e3946e1,11
vessel,Unknown,sailboat Freeport,11
vessel,Unknown,Perch,8
person,Country_271835,Ariel Thornton,8
vessel,Unknown,driftnets,6
person,Country_271835,George Vance,8
vessel,Unknown,CraftâLaw,11
vessel,Unknown,Ocean Patrol,12
vessel,Unknown,ARA Bouchard,12
person,Country_271835,Kristin Dawson,14
Uncategorized,Unknown,âAwachaâ,13
person,Country_271835,Brandon Hughes,13
vessel,Unknown,electric,8
vessel,Unknown,wheeler,8
organization,Unknown,570683,8
organization,Unknown,3342,11
organization,Unknown,354,11
Uncategorized,Unknown,âElquiâ,11
person,Country_271835,Elizabeth Anderson,6
