type,country,id,community
location,Unknown,aea12579-8802-4b2d-b432-fc35fe4d10d5,0
location,Unknown,a7948099-0cab-4b80-8707-2ada931ac288,6
person,Riodelsol,Nathaniel Jimenez,21
location,Unknown,3b728c8f-1eaa-4f16-8c63-d3bcffd437bb,15
company,Oceanus,Turkish Sword Buoy Incorporated Forwading,6
organization,Unknown,498817,12
organization,Unknown,2989,3
organization,Unknown,967,12
location,Unknown,df42b319-be6a-4a2e-b11d-c4da7ecfc01c,0
organization,Unknown,185106,0
organization,Unknown,947,2
person,Vesperand's Bay,Gregory Ortiz,2
person,Vesperand's Bay,Michael Compton,2
organization,Unknown,4348721,2
vessel,Unknown,USS Hershel,2
location,Unknown,b20c0baf-8530-4a84-a5b6-8da324ebebdb,2
organization,Unknown,26,12
organization,Unknown,21538,19
organization,Unknown,860600018,9
organization,Unknown,237659945,16
person,Country_271835,Victoria Anderson,26
organization,Unknown,435054320,15
vessel,Unknown,Cutter,15
location,Unknown,f21800ca-b3c9-404b-8438-3d75ea84c409,26
organization,Unknown,1560,11
Uncategorized,Unknown,Sept,19
person,Nalakond,John Gonzalez,9
organization,Unknown,68703341,11
political_organization,Unknown,57,14
political_organization,Unknown,6046437,2
location,Unknown,03b6c1a6-dcd8-462f-9a7e-bf9ea7e0a987,2
event,Unknown,Act,2
person,Country_951683,Dakota Hansen,7
organization,Unknown,301,7
person,Country_271835,James Best,7
organization,Unknown,9203,12
organization,Unknown,3878194,0
person,Country_271835,Amy Kent,0
Uncategorized,Unknown,Conventionâ,0
vessel,Unknown,water fishing,12
Uncategorized,Unknown,monthsâ,10
vessel,Unknown,18,10
movement,Unknown,months,10
organization,Unknown,760079,12
organization,Unknown,3009706,12
location,Unknown,41870892-4565-42cd-9374-8665d01e9aa9,11
person,Country_271835,Susan Erickson,22
organization,Unknown,80191,22
location,Unknown,0f5fd4f9-1683-464e-9459-a4488de5064b,0
event,Unknown,cookies,12
person,Syrithania,Ashley Davis,0
organization,Unknown,924,0
organization,Unknown,865275,0
organization,Unknown,449308,3
organization,Unknown,28,16
organization,Unknown,23777,16
organization,Unknown,426469,6
location,Unknown,6064a564-2a82-44b7-8614-3a33f25e41ba,0
location,Unknown,3cda9d0b-77af-4e85-bef8-e935ca55ea06,0
organization,Unknown,494197,0
organization,Unknown,200640636,0
organization,Unknown,23,6
organization,Unknown,144431,0
person,Country_271835,Debbie Daniel,0
company,Country_628643,png xi  Line,12
organization,Unknown,7361,12
organization,Unknown,85052185,0
organization,Unknown,48605,0
location,Unknown,c73572b6-7b24-49e7-8f52-11cf8ec3c7d2,0
organization,Unknown,8412071,0
organization,Unknown,439861274,0
person,Country_271835,Brian Williams,0
organization,Unknown,908724,0
person,Country_271835,Jennifer Price,0
political_organization,Unknown,653505420,0
person,Country_271835,Kimberly Palmer,0
organization,Unknown,5848,0
organization,Unknown,15785056,0
organization,Unknown,733,14
organization,Unknown,277983365,17
company,Rio Isla,Playa del Cielo Kga,10
organization,Unknown,26431,2
location,Unknown,6d249c4d-1f62-4ab2-b107-8fd978f115c7,14
organization,Unknown,3785,0
organization,Unknown,164575,0
person,Country_271835,Spencer King,0
person,Country_271835,Dawn Oconnell,0
event,Unknown,âŠ,19
organization,Unknown,235866056,3
location,Unknown,d5b94ebc-e03a-438e-872b-a15db349a748,12
event,Unknown,arts,0
Uncategorized,Unknown,98,6
person,Country_271835,Timothy Cuevas,9
person,Country_271835,Joshua Glover,9
person,Country_271835,Tara Villegas,9
person,Country_271835,Ashley Wiggins,12
person,Country_271835,Andrea Hansen,0
organization,Unknown,737205,3
event,Unknown,April,1
organization,Unknown,5705060,0
organization,Unknown,959,0
company,Country_271835,Belgian Scallop Ltd. Liability Co,0
Uncategorized,Unknown,ânecessaryâ,0
organization,Unknown,883320938,0
organization,Unknown,2198,18
person,Country_271835,Clayton Rodgers,12
person,Country_271835,Randy Collins,12
location,Unknown,41398ea8-d14a-4666-80e8-6a212684d871,21
person,Country_271835,Brandon Berger,12
person,Oceanus,Jennifer Alvarez,26
person,Oceanus,Bryce Baker,11
organization,Unknown,743225,1
company,Country_271835,Norwegian Shrimp Ltd. Liability Co,14
company,Nalakond,Rajasthan Limited Liability Company,21
organization,Unknown,4783,12
event,Unknown,ten,10
location,Unknown,e2816018-e01c-4eac-8dc5-e84aebc22cff,12
person,Country_271835,Vanessa Avila,12
organization,Unknown,529,12
organization,Unknown,47924922,22
organization,Unknown,49,7
political_organization,Unknown,12845006,22
organization,Unknown,9488645,22
person,Merigrad,Lauren Moore,3
Uncategorized,Unknown,âlocalâ,3
Uncategorized,Unknown,Leominster Provincetownâ,3
location,Unknown,371bf15a-3000-499a-88e4-cc096b028ec7,0
political_organization,Unknown,913428,0
location,Unknown,d7f220de-bba2-4965-9c15-3dd38ef5c3c7,7
Uncategorized,Unknown,fisheriesâ,7
organization,Unknown,53073557,16
person,Country_271835,Jason Davis,22
organization,Unknown,34,6
person,Country_271835,Erin Bowen,22
organization,Unknown,28064,7
person,Country_271835,Kyle Stanton,12
location,Unknown,ae16dd9b-0271-4699-91bc-0ce6b69357c6,16
person,Country_271835,Mrs. Crystal Reyes,2
location,Unknown,e31b2b9c-3197-4c2c-ac40-3c6711a4682b,9
location,Unknown,5a52675e-1243-4244-ad55-85a06c4408de,11
person,Oceanus,Stephanie Hinton,19
location,Unknown,8153f5cb-e1f7-49bb-91bb-24b3a296a40a,7
organization,Unknown,70873,7
company,Country_338740,Estrella de Mar Ltd. Liability Co,7
vessel,Unknown,Ship2Report,7
organization,Unknown,90562,7
location,Unknown,b28d568f-09b4-41bd-b04d-4cf255f1adc6,7
organization,Unknown,410,1
organization,Unknown,47562016,0
organization,Unknown,87940,1
organization,Unknown,5639000,9
organization,Unknown,951093,3
organization,Unknown,86590543,6
person,Country_271835,Jonathan Smith,6
location,Unknown,217fe70e-cc2d-4899-9127-e0a7da182699,6
company,Country_271835,Playa de la Luna Ltd. Corporation,21
organization,Unknown,304,21
organization,Unknown,672,16
location,Unknown,02cd44a1-7945-40d9-b38f-56f70976582c,3
organization,Unknown,7950,3
organization,Unknown,44,3
organization,Unknown,41,7
organization,Unknown,2125,11
location,Unknown,1076f239-831c-4c53-9134-484c8f2d5c73,11
person,Country_271835,Amy Wilson,6
company,Vesperlandia,Mar del Oeste Pic,12
organization,Unknown,31,14
organization,Unknown,4526320,14
organization,Unknown,98748,1
organization,Unknown,50,1
organization,Unknown,5495,1
person,Country_271835,Mr. Gregory Brown,22
organization,Unknown,8327,15
person,Country_271835,Brian Weber,19
movement,Unknown,weeks,10
organization,Unknown,40213337,15
vessel,Unknown,cutters,15
vessel,Unknown,Coast,15
organization,Unknown,7505050,15
event,Unknown,Today,15
event,Unknown,June year,10
organization,Unknown,8787,2
political_organization,Unknown,218,5
organization,Unknown,175,11
person,Country_271835,Michael Nicholson,0
person,Country_271835,Andrea Peters,12
organization,Unknown,7691,8
organization,Unknown,98332,11
organization,Unknown,78565892,11
location,Unknown,df365f60-c399-42f5-ad38-736145edef5e,10
organization,Unknown,4146760,12
organization,Unknown,812740593,9
person,Country_271835,Joshua Baker,9
organization,Unknown,4764109,8
organization,Unknown,761,8
location,Unknown,a7d22b55-872d-4fc0-b1ea-935f63ce0d2a,8
vessel,Unknown,water,8
Uncategorized,Unknown,âdevil vesselsâ,9
organization,Unknown,9786,0
person,Country_271835,Stephanie Garner,0
person,Country_271835,Jeremy Norris,12
person,Marebak,Dana Goodwin,6
organization,Unknown,897,10
organization,Unknown,2243528,22
location,Unknown,693c9865-5633-40a1-bcb6-3f0dd68a41c4,22
organization,Unknown,544344,5
organization,Unknown,2056,5
organization,Unknown,95219,5
organization,Unknown,579919,5
vessel,Unknown,Ocean Tuna,3
organization,Unknown,262157542,3
organization,Unknown,46194,3
organization,Unknown,826273,18
organization,Unknown,951,5
organization,Unknown,911,5
organization,Unknown,9204971,8
organization,Unknown,2230601,3
event,Unknown,10,10
vessel,Unknown,Explorer,12
person,Country_271835,Diana Brandt,19
person,Country_271835,Brandi Bowen,19
person,Country_271835,Taylor Chan,19
location,Unknown,1a069318-6dc0-45d0-9948-7b846f61c201,10
location,Unknown,79513661-4dbe-4797-a73a-e53177f7a4b3,10
person,Country_271835,Michele Henry,10
organization,Unknown,36295,0
person,Country_271835,Jeremiah Delacruz,0
event,Unknown,âsquids,0
event,Unknown,âclams,0
event,Unknown,Octopus,0
organization,Unknown,60253,0
organization,Unknown,109746,12
organization,Unknown,13015105,0
person,Country_552976,Ms. Jenna Gonzalez MD,0
location,Unknown,37e46ce7-3cfa-4805-a254-5549adf19805,0
person,Country_552976,Scott Mays,0
location,Unknown,b4caf8cd-dbc7-4c99-9f2b-de407274c08b,0
location,Unknown,38b72863-eaf3-4270-a213-d9ddaee2c6cb,0
location,Unknown,410af01b-a5fb-4d6c-946d-a48fea30332b,0
event,Unknown,âSocioeconomic,0
company,Country_271835,Costa del Mar Oyj Hijiki,21
person,Quandoria,Miss Jessica Baker DVM,12
Uncategorized,Unknown,Alonso-FernÃ,12
location,Unknown,4b6a1701-93c3-403c-bd2f-9684106e8bba,12
location,Unknown,c1aeee2d-0030-4d85-b45c-ac3fd9887b98,3
person,Country_271835,Jeffrey Yates,12
location,Unknown,42aea61e-a98f-4528-9f30-51624ecf3957,12
organization,Unknown,1334578,11
organization,Unknown,7670,11
organization,Unknown,43,11
organization,Unknown,3601920,11
organization,Unknown,435978092,1
person,Uzimoria,Andres Cook,11
location,Unknown,22a2062d-03d8-48c3-9e91-9e5930b8d29f,11
person,Country_271835,Tyler Guzman,11
location,Unknown,ab195b55-453e-4436-ab0c-9f5660b4ec8c,11
person,Country_874023,Joseph Gonzales,11
person,Oceanus,Cindy Ritter,11
organization,Unknown,5441,11
organization,Unknown,199442,11
political_organization,Unknown,903,11
person,Country_874023,Erica Mitchell,11
organization,Unknown,829,11
organization,Unknown,995899,11
organization,Unknown,47249,11
organization,Unknown,23399545,11
political_organization,Unknown,621,11
Uncategorized,Unknown,europeansting,11
company,Country_271835,Jammu & Kashmir Ltd Family,11
political_organization,Unknown,7023,16
organization,Unknown,13863,3
person,Country_271835,James Smith MD,24
person,Country_271835,Brian Palmer,24
organization,Unknown,35683821,24
person,Country_895471,Morgan Bell,14
organization,Unknown,1465792,12
organization,Unknown,366,11
organization,Unknown,19386200,11
organization,Unknown,85946,11
organization,Unknown,172114,3
organization,Unknown,657,12
organization,Unknown,87339689,6
organization,Unknown,522017227,11
political_organization,Unknown,29,11
political_organization,Unknown,327481624,11
location,Unknown,cf651b3c-4e21-458c-91c4-3cae2eb36bcb,11
location,Unknown,17c99d9d-7049-4ebb-8a2a-f3d39cc42870,11
organization,Unknown,760402,12
person,Country_271835,Sarah Clark,11
vessel,Unknown,Water,6
organization,Unknown,737137552,6
person,Country_271835,Tyler Brown,15
organization,Unknown,11960055,9
location,Unknown,ce0d446c-d08d-49a8-8aa2-e625ead63d0c,7
organization,Unknown,25423,12
company,Country_271835,Delhi ers AS Holdings,16
company,Country_271835,Cape of Good Hope  Oyj,12
person,Oceanus,Bryan Johnston,12
organization,Unknown,874124852,12
location,Unknown,05ef2661-6f3a-4f37-83e7-2ec8352afaef,9
location,Unknown,2ef60e7b-4914-4dbd-a063-5b23143fe5db,9
political_organization,Unknown,2633692,9
location,Unknown,fc4e853f-6e18-4631-bf95-f70d6a30579f,17
location,Unknown,6c7a8222-efc7-41a6-809a-043b091ae04a,18
person,Country_271835,Dale Warner,18
organization,Unknown,451,18
location,Unknown,705283b0-cdb7-4f0a-8481-b3fea243a8e5,12
Uncategorized,Unknown,Statesâ,24
vessel,Unknown,Gulf,5
vessel,Unknown,Boat,15
person,Country_271835,Teresa Rivera,15
location,Unknown,6d887b98-7c48-4a82-98bb-2f50fe4b29d5,10
vessel,Unknown,salmon,12
person,Country_271835,George Ramirez,12
location,Unknown,4e872202-1d65-4183-80c9-e8c12c8f736e,10
organization,Unknown,4382,11
organization,Unknown,7320771,0
organization,Unknown,94760735,0
political_organization,Unknown,969,2
location,Unknown,86dc0f8c-7305-4c1e-b655-cf16eefd6fce,2
location,Unknown,8164acdd-514f-4e18-867c-4bc63cebf15b,2
company,Country_271835,Playa del Mar Caviar,7
location,Unknown,a7f76d84-4ccf-424a-9bf9-fc20b862b7a8,7
organization,Unknown,142,7
organization,Unknown,3183,7
company,Country_766259,Estrella de la Costa Inc Transit,7
organization,Unknown,802113,7
organization,Unknown,372016989,7
person,Country_271835,Alan Pacheco,7
location,Unknown,50335cc3-71d6-4803-baca-5faaecfc33cb,2
person,Country_271835,Virginia Carter,2
person,Country_271835,April James,2
Uncategorized,Unknown,Aleut Community St,22
Uncategorized,Unknown,KanuuxÌ,22
location,Unknown,e8036bce-0679-41d2-aa7b-d444163ae65a,22
Uncategorized,Unknown,âSewardâs Follyâ,12
person,Country_271835,Wendy Duarte,2
location,Unknown,aa1f466d-d060-40fa-ab0e-3f8bb2ca940f,2
person,Country_271835,Alexis Murphy,2
Uncategorized,Unknown,AlaÄum KanuuxÌ,7
person,Country_34878,Angela Powers,4
organization,Unknown,25652724,1
organization,Unknown,430,7
location,Unknown,f402c1d2-8262-4bae-aa92-c8675a7006fc,16
organization,Unknown,49729,8
organization,Unknown,937182447,7
Uncategorized,Unknown,âAlaÄum KanuuxÌ,22
person,Country_271835,Gary Scott,21
organization,Unknown,883290144,21
organization,Unknown,859375359,21
location,Unknown,c9b9c344-98ec-40b8-af05-8528e5d82534,1
organization,Unknown,42603647,3
organization,Unknown,8544797,3
organization,Unknown,5070599,3
organization,Unknown,8966,3
organization,Unknown,39,3
vessel,Unknown,Plastic,0
organization,Unknown,927244,1
location,Unknown,e53552bc-174b-4799-b96b-c23cfa0731cb,9
organization,Unknown,9166,9
vessel,Unknown,19,6
organization,Unknown,48,15
person,Oceanus,Thomas Curry,8
organization,Unknown,662118,1
organization,Unknown,45,1
location,Unknown,c14a3dc1-59d0-4b92-b9f3-331e51912787,19
organization,Unknown,505943,12
organization,Unknown,79538,9
person,Country_271835,Kevin Norton,9
person,Country_271835,Gregory Moore,5
organization,Unknown,43685541,8
location,Unknown,cefaf8b3-3aa2-4c59-b4aa-7974c8e1fe32,21
Uncategorized,Unknown,âgreenâ,12
organization,Unknown,36,12
Uncategorized,Unknown,DiÃ,5
Uncategorized,Unknown,logo,5
person,Country_271835,Amy Wise,19
organization,Unknown,8609,14
political_organization,Unknown,40952,12
organization,Unknown,5415,3
organization,Unknown,9473,3
location,Unknown,52093e45-b873-4300-9612-8dfc291b1339,0
location,Unknown,8c53a730-3aa1-463f-aef6-999a3cfbfb70,9
organization,Unknown,528,12
company,Marebak,Rybachit Limited Liability Company,8
person,Country_271835,Hunter Wheeler,12
person,Country_271835,Christopher Miller,19
location,Unknown,ae88562c-5c39-4c15-b128-b4f67f5e5812,10
Uncategorized,Unknown,ipoa-iuu,0
Uncategorized,Unknown,Think Tank Index Reportâ,14
Uncategorized,Unknown,upenn,14
Uncategorized,Unknown,edu,14
location,Unknown,2ceda972-c633-4a88-bbe8-a4fe48cb5555,0
Uncategorized,Unknown,Torremolinos,0
Uncategorized,Unknown,International-Convention,0
Uncategorized,Unknown,imo,0
organization,Unknown,890,22
Uncategorized,Unknown,âU,22
company,Country_271835,Senegal Coast Oyj Motorboat,12
organization,Unknown,762833,12
vessel,Unknown,Spy,12
person,Country_271835,Howard Pierce,10
political_organization,Unknown,228,5
political_organization,Unknown,63,5
organization,Unknown,84,5
political_organization,Unknown,22150,5
person,Country_271835,Jill Boyd,21
person,Country_459036,Kristin Davidson,21
person,Country_271835,Robert Carpenter,4
person,Country_459036,Mario Richardson,21
event,Unknown,âregions,21
organization,Unknown,7529,21
organization,Unknown,90254947,22
organization,Unknown,591787,21
person,Country_415128,Joseph Johnson,21
person,Country_895471,Peter Oliver,21
Uncategorized,Unknown,âsinkâ,21
organization,Unknown,555217629,24
person,Country_437825,Jeremy Jackson,21
person,Country_271835,Susan Porter,21
person,Country_271835,Meghan Wolfe,21
person,Country_931736,Zachary Petersen,21
person,Marebak,Stephen Evans,21
person,Country_271835,Charles Tran,21
location,Unknown,23550059-88d4-4a69-b74e-3c7de8bf56de,21
person,Country_984533,Patricia Byrd,21
person,Riodelsol,Ronald Mahoney,21
company,Country_271835,Playa de Coral GmbH Consultants,21
person,Country_271835,Kirk Jackson,21
Uncategorized,Unknown,âdegradedâ,21
person,Country_271835,Jeffrey Curry,21
person,Country_271835,Steven Huynh,21
person,Oceanterra,Evelyn Huang,19
event,Unknown,âpoint,21
person,Country_271835,Bonnie Perez,21
person,Country_483478,Courtney Evans,21
Uncategorized,Unknown,Mexicoâs YucatÃ,21
person,Country_271835,Jerry Welch,21
location,Unknown,1196cfc8-175c-465b-aee9-fbf74c81aa49,21
organization,Unknown,87,21
event,Unknown,NiÃ±o,21
person,Country_271835,Judy Johns,21
person,Country_271835,Richard Greer,7
person,Country_271835,Matthew Delgado,21
location,Unknown,21e68e53-183c-45a0-9805-68c099d4d9c0,21
Uncategorized,Unknown,âpioneersâ,21
event,Unknown,embaÃºba,21
Uncategorized,Unknown,âzombie,21
person,Country_981995,Kenneth Jones,21
person,Country_271835,Daniel Mason,19
person,Country_271835,Miss Angel Thomas,19
person,Country_271835,Amanda Mitchell,19
person,Country_271835,Scott Brown,19
movement,Unknown,days,19
organization,Unknown,38111,11
person,Country_271835,Thomas Rivas,11
person,Country_271835,Holly Taylor,22
political_organization,Unknown,981038,22
event,Unknown,âThese,3
location,Unknown,e678510b-947d-455a-8eb0-44d1009682ec,12
Uncategorized,Unknown,The Pew Charitable Trustsâ,12
person,Country_271835,Jerry Montgomery,19
location,Unknown,ad8fe467-3759-4f53-bf6a-896a237d187f,19
vessel,Unknown,Leng 999 Gal,15
organization,Unknown,1402,12
location,Unknown,a0deebdf-db0c-4aa8-91b6-0536e017c20f,12
organization,Unknown,25125567,0
person,Country_271835,Parker Jones,19
event,Unknown,âCollecting,19
organization,Unknown,33681303,4
person,Country_461742,Michael Brock,12
organization,Unknown,2573803,26
organization,Unknown,56126935,6
Uncategorized,Unknown,âcollaborativeâ,12
person,Country_542476,Thomas Morales,19
organization,Unknown,138782226,17
person,Country_271835,Christopher Daniel,12
person,Country_887466,Linda Sherman,17
person,Country_271835,Mary Lucas,4
person,Country_271835,Morgan Black,22
person,Oceanus,Kristine Vaughn,9
organization,Unknown,1301719,12
person,Marebak,Melissa Gonzales,12
organization,Unknown,496391,9
organization,Unknown,7539428,2
location,Unknown,8afc9cb6-edf5-4a7d-9a02-054444a5604e,21
person,Country_271835,Crystal Smith,21
person,Oceanus,Richard Perkins,26
person,Oceanus,Amanda Gibson,21
person,Country_271835,Christine Jones,4
person,Country_271835,Carlos White,22
organization,Unknown,28379,9
person,Country_271835,Christine Robinson,14
company,Marebak,Diao er Ltd. Corporation Transport,7
company,Marebak,Tshikwea Corp Marine sanctuary,8
person,Country_271835,Robert Adams,12
person,Country_271835,Brandon Jackson,12
person,Osterivaria,Sierra Smith,8
organization,Unknown,519994690,8
organization,Unknown,102642,8
organization,Unknown,691192,22
organization,Unknown,243964,22
company,Country_271835,Turkish Sword Ltd Export,12
person,Country_271835,Melissa Spence,12
location,Unknown,e13aca6a-88b5-4be7-a293-4a57854d7b1d,12
person,Country_789037,Jessica Brown,9
person,Country_271835,Daniel Snyder,12
person,Country_271835,Bethany Wright,26
person,Country_271835,Willie Hill,26
person,Country_271835,Jennifer Meyers,26
person,Country_271835,Allison Leonard,12
Uncategorized,Unknown,ââ,19
person,Country_271835,Amanda Andrews,24
person,Ivarisia,Bruce Brooks,19
organization,Unknown,111795162,3
organization,Unknown,482048,9
organization,Unknown,70,9
event,Unknown,âHe,4
location,Unknown,7cc6bfba-4893-444b-a641-a7d0b48fa427,19
organization,Unknown,56,6
organization,Unknown,621770,6
organization,Unknown,3016,6
organization,Unknown,98703,6
person,Country_271835,Misty Thomas,6
organization,Unknown,314,0
organization,Unknown,567,6
organization,Unknown,990,6
organization,Unknown,341853,6
organization,Unknown,13592,6
person,Country_449947,Dawn Sanchez,10
organization,Unknown,979893388,19
person,Country_271835,Tammy Ryan,12
political_organization,Unknown,706129,3
organization,Unknown,14,19
organization,Unknown,4698,11
organization,Unknown,89734,11
person,Country_271835,Terry Murphy,11
location,Unknown,e1d7b4ac-ed31-42a4-9375-4afb0f78f276,15
person,Country_271835,Mary Horton,15
vessel,Unknown,cutter James,15
location,Unknown,1da2bc5a-e590-41c9-9982-2ade48dfc426,0
organization,Unknown,842229565,3
person,Country_271835,Dylan Roberts,9
vessel,Unknown,Hang,9
organization,Unknown,41695239,12
organization,Unknown,489,12
location,Unknown,67a59fab-710a-4992-b6d0-d581fd9dceba,6
location,Unknown,da75877e-ec57-42cc-82b9-de68c8d333e7,10
vessel,Unknown,boat,10
person,Syrithania,Michelle Hancock,10
person,Country_271835,Kathy Rodriguez,10
Uncategorized,Unknown,GalÃ,15
political_organization,Unknown,950296,15
vessel,Unknown,Oceans,0
person,Country_271835,David Weber,10
location,Unknown,7c54563c-577c-462f-8e30-389b510c776a,12
event,Unknown,Morning,12
person,Country_271835,Jennifer Simmons,12
organization,Unknown,4759,8
vessel,Unknown,626,14
location,Unknown,72899187-0989-47fa-9db0-cd1d4c3fc4e3,12
organization,Unknown,833355,12
political_organization,Unknown,27078926,7
organization,Unknown,2983,7
organization,Unknown,613281364,12
organization,Unknown,92,14
political_organization,Unknown,8597,14
organization,Unknown,801809,12
person,Country_271835,Angela Spencer,15
organization,Unknown,97,0
political_organization,Unknown,6889326,0
location,Unknown,ec1b111d-b9eb-4eef-ab00-ff7124cca480,0
organization,Unknown,32416483,12
location,Unknown,f2aee915-d483-4823-a030-9aac5e44c1fe,14
vessel,Unknown,oceanâs,0
organization,Unknown,7328,3
company,Country_271835,OceanicOrigin Foods Co and Son's,3
organization,Unknown,71317,3
organization,Unknown,852015,3
organization,Unknown,65,12
organization,Unknown,58745,12
organization,Unknown,71755,0
organization,Unknown,1972868,2
organization,Unknown,61057213,0
organization,Unknown,653,0
location,Unknown,473c1320-e50b-4f90-a068-76f82e210f26,2
company,Country_271835,Ola de la Costa S.A. de C.V.,2
organization,Unknown,18,10
organization,Unknown,24641639,11
organization,Unknown,678,12
organization,Unknown,6393,0
person,Country_271835,Margaret Shields,26
organization,Unknown,346281879,8
organization,Unknown,341,8
organization,Unknown,1094345,8
vessel,Unknown,629,8
person,Country_271835,Brian Wolfe,10
organization,Unknown,119411,14
location,Unknown,8041aa28-8c50-4083-a528-469c0c6251d9,8
vessel,Unknown,621,11
person,Country_271835,Frank Guzman,8
location,Unknown,34f0cbbf-83c3-4e09-ad7a-b94a778f7c12,12
